id,Datetime,tweet,clean,Tweet_len,hashtags,n_htags,word_count,ev_emoji,stopwords,stem,emotion,polarity
1259441055469940737,2020-05-10 11:12:01,"New on YouTube:  Coronavirus outbreak: Bill Gates, 5G, Wuhan lab - COVID-19 conspiracy theories that won't go away https://t.co/zpp2OM8MsK",new on youtube  coronavirus outbreak  bill gates 5g wuhan lab covid 19 conspiracy theories that won't go away,138,set(),0,19,0,new youtube coronavirus outbreak bill gates 5g wuhan lab covid 19 conspiracy theories n't go away,new youtub coronaviru outbreak bill gate 5g wuhan lab covid 19 conspiraci theori go away,0.13636363636363635,1
1259441680756998149,2020-05-10 11:14:30,"RT @globalnews: New on YouTube:  Coronavirus outbreak: Bill Gates, 5G, Wuhan lab - COVID-19 conspiracy theories that won't go away https://…",rt  globalnews  new on youtube  coronavirus outbreak  bill gates 5g wuhan lab covid 19 conspiracy theories that won't go away,140,set(),0,21,0,rt globalnews new youtube coronavirus outbreak bill gates 5g wuhan lab covid 19 conspiracy theories n't go away,rt globalnew new youtub coronaviru outbreak bill gate 5g wuhan lab covid 19 conspiraci theori go away,0.13636363636363635,1
1259442301820116992,2020-05-10 11:16:58,"China forced the EU to rewrite criticism of it and its Covid actions. 
Now it has threatened Australia with 80% foodstuff tariffs if it investigates Chinese actions on the virus.

And we see the UK is still merrily looking to put all its 5G infrastructure in Chinese hands..

🤷‍♂️",china forced the eu to rewrite criticism of it and its covid actions now it has threatened australia with 80  foodstuff tariffs if it investigates chinese actions on the virus and we see the uk is still merrily looking to put all its 5g infrastructure in chinese hands     ,280,set(),0,49,-1,china forced rewrite criticism covid actions threatened australia 80 foodstuff tariffs investigates chinese actions virus see uk still merrily looking put 5g infrastructure chinese hands,china forc eu rewrit critic covid action ha threaten australia 80 foodstuff tariff investig chines action viru see uk still merrili look put 5g infrastructur chines hand,-0.10000000000000002,-1
1259443569883967488,2020-05-10 11:22:01,"RT @cameronwilson: what seems distinct about Australia's lockdown protests is that protestors are more ideologically extreme. 

Many partic…",rt  cameronwilson  what seems distinct about australia's lockdown protests is that protestors are more ideologically extreme many partic ,140,set(),0,18,0,rt cameronwilson seems distinct australia 's lockdown protests protestors ideologically extreme many partic,rt cameronwilson seem distinct australia' lockdown protest protestor ideolog extrem mani partic,0.29375,1
1259443616201744385,2020-05-10 11:22:12,"So with the beta released we're one step closer to our goal; to archive the spread of #COVID and #5G across our planet and provide that information to the people. We dont just mean locations though, eventually we'll show the range, frequency &amp; operator of every deployment to date",so with the beta released we're one step closer to our goal  to archive the spread of  covid and  5g across our planet and provide that information to the people we dont just mean locations though eventually we'll show the range frequency   operator of every deployment to date,284,"{'5G', 'COVID'}",2,49,0,beta released 're step closer goal archive spread covid 5g across planet provide information people dont mean locations though eventually 'll show range frequency operator every deployment date,beta releas we'r one step closer goal archiv spread covid 5g across planet provid inform peopl dont mean locat though eventu we'll show rang frequenc oper everi deploy date,-0.3125,-1
1259444401476001792,2020-05-10 11:25:19,"Dear Melbourne protesters, there is no evidence 5G networks cause COVID-19. There's plenty of evidence lockdowns, #PhysicalDistancing and good #HandHygiene prevents #CoronaVirus . #AusPol #COVIDIOTS #Dickheads https://t.co/xnpbWcxn22",dear melbourne protesters there is no evidence 5g networks cause covid 19 there's plenty of evidence lockdowns  physicaldistancing and good  handhygiene prevents  coronavirus  auspol  covidiots  dickheads,233,"{'PhysicalDistancing', 'HandHygiene', 'CoronaVirus', 'Dickheads', 'AusPol', 'COVIDIOTS'}",6,27,0,dear melbourne protesters evidence 5g networks cause covid 19 's plenty evidence lockdowns physicaldistancing good handhygiene prevents coronavirus auspol covidiots dickheads,dear melbourn protest evid 5g network caus covid 19 there' plenti evid lockdown physicaldistanc good handhygien prevent coronaviru auspol covidiot dickhead,0.7,1
1259445068831678471,2020-05-10 11:27:58,@mightibum @wjlow I'm surprised the deep state didn't turn up the 5g and give them all covid, mightibum  wjlow i'm surprised the deep state didn't turn up the 5g and give them all covid,92,set(),0,17,0,mightibum wjlow 'm surprised deep state n't turn 5g give covid,mightibum wjlow i'm surpris deep state turn 5g give covid,0.05,1
1259445473896734720,2020-05-10 11:29:34,RT @Susan_Foster_: These are important statistics Dr. Magda Havas has shared. The map tells the story. When you track the areas where 5G ha…,rt  susan foster   these are important statistics dr magda havas has shared the map tells the story when you track the areas where 5g ha ,140,set(),0,24,0,rt susan foster important statistics dr magda havas shared map tells story track areas 5g,rt susan foster import statist dr magda hava ha share map tell stori track area 5g ha,0.4,1
1259445808073588736,2020-05-10 11:30:54,"A group of protesters at Parliament House are picketing regarding Covid 19 lockdown AND vaccines AND 5G. This is a ‘fuck it, ok add that to the list’ protest.",a group of protesters at parliament house are picketing regarding covid 19 lockdown and vaccines and 5g this is a  fuck it ok add that to the list  protest,158,set(),0,29,0,group protesters parliament house picketing regarding covid 19 lockdown vaccines 5g fuck ok add list protest,group protest parliament hous picket regard covid 19 lockdown vaccin 5g thi fuck ok add list protest,0.04999999999999999,1
1259445984268029959,2020-05-10 11:31:36,"RT @lmwortho: A group of protesters at Parliament House are picketing regarding Covid 19 lockdown AND vaccines AND 5G. This is a ‘fuck it,…",rt  lmwortho  a group of protesters at parliament house are picketing regarding covid 19 lockdown and vaccines and 5g this is a  fuck it ,139,set(),0,24,0,rt lmwortho group protesters parliament house picketing regarding covid 19 lockdown vaccines 5g fuck,rt lmwortho group protest parliament hous picket regard covid 19 lockdown vaccin 5g thi fuck,-0.4,-1
1259446096276926465,2020-05-10 11:32:03,"RT @lmwortho: A group of protesters at Parliament House are picketing regarding Covid 19 lockdown AND vaccines AND 5G. This is a ‘fuck it,…",rt  lmwortho  a group of protesters at parliament house are picketing regarding covid 19 lockdown and vaccines and 5g this is a  fuck it ,139,set(),0,24,0,rt lmwortho group protesters parliament house picketing regarding covid 19 lockdown vaccines 5g fuck,rt lmwortho group protest parliament hous picket regard covid 19 lockdown vaccin 5g thi fuck,-0.4,-1
1259446517921792002,2020-05-10 11:33:43,"@RynShell @D_Melissa2 This was NOT a protest against the COVID lockdown. Instead it was an opportunistic gathering of various nutter groups who used the COVID restrictions to promote various loony causes (antivax, 5G, fascist agenda items and other tin foil hat issues) The asylums are empty.", rynshell  d melissa2 this was not a protest against the covid lockdown instead it was an opportunistic gathering of various nutter groups who used the covid restrictions to promote various loony causes  antivax 5g fascist agenda items and other tin foil hat issues  the asylums are empty,292,set(),0,46,0,rynshell melissa2 protest covid lockdown instead opportunistic gathering various nutter groups used covid restrictions promote various loony causes antivax 5g fascist agenda items tin foil issues asylums empty,rynshel melissa 2 thi wa protest covid lockdown instead wa opportunist gather variou nutter group use covid restrict promot variou looni caus antivax 5g fascist agenda item tin foil hat issu asylum empti,-0.05625,-1
1259447133448605696,2020-05-10 11:36:10,"@assafiri_hana @potcalling This was NOT a protest against the COVID lockdown. Instead it was an opportunistic gathering of various nutter groups who used the COVID restrictions to promote various loony causes (antivax, 5G, fascist agenda items and other tin foil hat issues) The asylums are empty.", assafiri hana  potcalling this was not a protest against the covid lockdown instead it was an opportunistic gathering of various nutter groups who used the covid restrictions to promote various loony causes  antivax 5g fascist agenda items and other tin foil hat issues  the asylums are empty,297,set(),0,46,0,assafiri hana potcalling protest covid lockdown instead opportunistic gathering various nutter groups used covid restrictions promote various loony causes antivax 5g fascist agenda items tin foil issues asylums empty,assafiri hana potcal thi wa protest covid lockdown instead wa opportunist gather variou nutter group use covid restrict promot variou looni caus antivax 5g fascist agenda item tin foil hat issu asylum empti,-0.05625,-1
1259447262217859073,2020-05-10 11:36:41,"@msdwrites @BlackDouglas This was NOT a protest against the COVID lockdown. Instead it was an opportunistic gathering of various nutter groups who used the COVID restrictions to promote various loony causes (antivax, 5G, fascist agenda items and other tin foil hat issues) The asylums are empty.", msdwrites  blackdouglas this was not a protest against the covid lockdown instead it was an opportunistic gathering of various nutter groups who used the covid restrictions to promote various loony causes  antivax 5g fascist agenda items and other tin foil hat issues  the asylums are empty,295,set(),0,46,0,msdwrites blackdouglas protest covid lockdown instead opportunistic gathering various nutter groups used covid restrictions promote various loony causes antivax 5g fascist agenda items tin foil issues asylums empty,msdwrite blackdougla thi wa protest covid lockdown instead wa opportunist gather variou nutter group use covid restrict promot variou looni caus antivax 5g fascist agenda item tin foil hat issu asylum empti,-0.05625,-1
1259447633090760704,2020-05-10 11:38:09,"@Russell_Woolf @MarkMcGowanMP @abcperth @NadiaMits What do you think about protests about 5G, vaccines, Covid laws etc in perth and other states?", russell woolf  markmcgowanmp  abcperth  nadiamits what do you think about protests about 5g vaccines covid laws etc in perth and other states ,145,set(),0,21,0,russell woolf markmcgowanmp abcperth nadiamits think protests 5g vaccines covid laws etc perth states,russel woolf markmcgowanmp abcperth nadiamit think protest 5g vaccin covid law etc perth state,-0.125,-1
1259449365292216320,2020-05-10 11:45:02,Will Covid-19 derail investments by telecom operators in 5G infrastructure this year?: 2020 was projected to be the year of fifth-generation cellular technology (5G) but not anymore. Growth stagnation at a macro level and lockdowns due to Covid-19… https://t.co/5kbOAo3kuv,will covid 19 derail investments by telecom operators in 5g infrastructure this year   2020 was projected to be the year of fifth generation cellular technology  5g  but not anymore growth stagnation at a macro level and lockdowns due to covid 19 ,272,set(),0,39,0,covid 19 derail investments telecom operators 5g infrastructure year 2020 projected year fifth generation cellular technology 5g anymore growth stagnation macro level lockdowns due covid 19,covid 19 derail invest telecom oper 5g infrastructur thi year 2020 wa project year fifth gener cellular technolog 5g anymor growth stagnat macro level lockdown due covid 19,-0.125,-1
